title,release_year,language,overview,vote_average,vote_count,popularity
We Bare Bears: The Movie,2020.0,Amerikanisch,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",7.8,805.0,22.981
"Maggie Simpson in ""Rogue Not Quite One""",2023.0,Amerikanisch,"On their way to daycare, Homer loses track of Maggie who hops in Grogu's hovering pram for a hyperspace-hopping adventure across the galaxy. Facing a squadron of Imperial TIE fighters, Maggie brings the battle to Springfield in this epic short celebrating all things Star Wars.",6.118,51.0,15.576
Rim of the World,2019.0,Amerikanisch,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",5.958,939.0,30.976
The Little Things,2021.0,Amerikanisch,"Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",6.33,2442.0,15.909
Chemical Hearts,2020.0,Amerikanisch,"When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",7.351,1104.0,11.615
The Paloni Show! Halloween Special!,2022.0,Amerikanisch,"Leroy, Reggie and Cheruce Paloni host a Halloween special full of spooky shorts from a group of up-and-coming animators.",6.2,30.0,21.017
Victor Frankenstein,2015.0,Amerikanisch,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,5.95,2093.0,28.046
The Layover,2017.0,Amerikanisch,"When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",5.38,685.0,14.33
Watcher,2022.0,Amerikanisch,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",6.483,882.0,23.361
Brothers by Blood,2020.0,Amerikanisch,"Peter and Michael, raised on the streets of Philadelphia, are the children of Irish mob members, forever linked by the crimes of their fathers. 30 years later, Michael now runs the criminal organization and lusts for more power, his dangerous antics frequently held in check by his cautious cousin Peter. Haunted by the death of his sister, whose passing destroyed both his parents, Peter is caught between the dreams of childhood and the realities of his life as an enforcer. His only reprieve is a local boxing gym, a sanctuary that is quickly threatened as Michael’s desire for control escalates.",5.793,169.0,13.606
Harry Potter 20th Anniversary: Return to Hogwarts,2022.0,Amerikanisch,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",7.308,3272.0,55.426
Night Train,2023.0,Amerikanisch,"Mother Holly McCord is driven to extremes to save the life of her young son. Even if it means hauling black market drugs in her souped-up truck, with the Feds in hot pursuit. With two bounties on her head and her son’s life on the line, Holly climbs behind the wheel of “Night Train,” ready to outrun, out gun, and outlast them all.",5.973,37.0,26.637
The Killing of a Sacred Deer,2017.0,Amerikanisch,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",7.03,3908.0,35.916
Minions: The Rise of Gru,2022.0,Amerikanisch,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",7.325,3549.0,81.543
The Intern,2015.0,Amerikanisch,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",7.214,6610.0,29.195
Spider-Man: Homecoming,2017.0,Amerikanisch,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",7.337,21574.0,82.071
Hell Hath No Fury,2021.0,Amerikanisch,"Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold - before the Nazis return to claim it for themselves.",6.484,95.0,29.267
You Should Have Left,2020.0,Amerikanisch,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",6.016,761.0,31.774
Underwater,2020.0,Amerikanisch,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",6.3,3064.0,19.391
Project 'Gemini',2022.0,Amerikanisch,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",5.8,421.0,33.703
The Inventor,2023.0,Amerikanisch,"The insatiably curious and headstrong inventor Leonardo da Vinci leaves Italy to join the French court, where he can experiment freely, inventing flying contraptions, incredible machines, and study the human body. There, joined in his adventure by the audacious princess Marguerite, Leonardo will uncover the answer to the ultimate question – ""What is the meaning of it all?""",6.1,16.0,28.841
Gold,2022.0,Amerikanisch,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",6.197,568.0,29.83
DC League of Super-Pets,2022.0,Amerikanisch,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",7.25,1519.0,51.128
Last Looks,2022.0,Amerikanisch,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife.",5.862,293.0,22.658
In the Shadow of the Moon,2019.0,Amerikanisch,"In 1988, Philadelphia police officer Thomas ""Locke"" Lockhart, hungry to become a detective, begins tracking a serial killer whose crimes defy scientific explanation. When the killer mysteriously resurfaces nine years later, Locke's obsession with finding the truth threatens to destroy his career, his family, and possibly his sanity.",6.17,1389.0,15.107
Escape Plan: The Extractors,2019.0,Amerikanisch,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",5.38,829.0,24.944
Spectral,2016.0,Amerikanisch,A special-ops team is dispatched to fight supernatural beings that have taken over a European city.,6.465,1684.0,16.453
Murder Mystery,2019.0,Amerikanisch,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",6.28,4380.0,20.602
